wscode_ltree,localcode_ltree,watershed_group_code,stream_magnitude,upstream_area_ha,map_upstream,factor1,factor2,factor3,factor4,factor5,factor6,factor7,channel_width_modelled
400.431358.319200.803156.352682,400.431358.319200.803156.352682,BULK,2,63.4036,670,6.266947810231243,1.2141201884550619,0.09930826856690704,1.0492739750120268,2.5674109679559325,0.6795977414199497,0.39217165960815,-2.33
400.431358.319200.803156.352682,400.431358.319200.803156.352682.157662,BULK,1,,679,0,,0.09951190386821682,,0,,,
400.431358.319200.803156.352682.157662,400.431358.319200.803156.352682.157662,BULK,1,,650,0,,0.09884577535242994,,0,,,
400.431358.319200.803156.613871,400.431358.319200.803156.613871,BULK,1,,723,0,,0.10047011976692981,,0,,,
400.431358.319200.803156.761120,400.431358.319200.803156.761120,BULK,1,,737,0,,0.10076280752336705,,0,,,
400.431358.319200.807024,400.431358.319200.807024,BULK,1,,629,0,,0.09834458368094674,,0,,,
400.431358.319200.815972,400.431358.319200.815972,BULK,1,,596,0,,0.09752215356727191,,0,,,
400.431358.319200.823181,400.431358.319200.823181,BULK,1,,635,0,,0.09848946870676001,,0,,,
400.431358.319200.851953,400.431358.319200.851953,BULK,1,,596,0,,0.09752215356727191,,0,,,
400.431358.319200.885517,400.431358.319200.885517,BULK,1,,685,0,,0.09964616668224383,,0,,,
400.431358.319200.898719,400.431358.319200.898719,BULK,1,,697,0,,0.09991119982236404,,0,,,
400.431358.319200.904620,400.431358.319200.904620.010654,BULK,3,175.0399,762,9.932877273193084,1.511246297733275,0.10127189769287356,2.0700529863396677,4.149711666372201,0.8626388916652844,0.7889914644965941,-3.90
400.431358.319200.904620,400.431358.319200.904620.346749,BULK,1,,777,0,,0.10156939460066411,,0,,,
400.431358.319200.904620.010654,400.431358.319200.904620.010654,BULK,1,,711,0,,0.10021469776964398,,0,,,
400.431358.319200.904620.346749,400.431358.319200.904620.346749,BULK,2,28.3996,726,6.266947810231243,0.979125511001013,0.10053331285140128,0.8461855150197437,2.5990819675376367,0.5548213903914659,0.32016767007097535,-2.32
400.431358.319200.904620.346749,400.431358.319200.904620.346749.336885,BULK,1,,733,0,,0.10067975366888922,,0,,,
400.431358.319200.904620.346749.336885,400.431358.319200.904620.346749.336885,BULK,1,,720,0,,0.10040666392459477,,0,,,
400.431358.319200.908682,400.431358.319200.908682,BULK,1,,754,0,,0.10111082909386385,,0,,,
400.431358.319200.919668,400.431358.319200.919668,BULK,1,,794,0,,0.10189969245528817,,0,,,
400.431358.319200.943289,400.431358.319200.943289,BULK,1,,832,0,,0.10261313368585603,,0,,,
400.431358.319200.973366,400.431358.319200.973366,BULK,1,,890,0,,0.10364156483350223,,0,,,
400.431358.319200.984803,400.431358.319200.984803,BULK,1,,893,0,,0.10369292026534352,,0,,,
400.431358.321767,400.431358.321767,BULK,2,132.1129,426,6.266947810231243,1.4289232175463102,0.09239745331246954,1.2349122918132636,2.388746057794841,0.7441726937276986,0.4294355654044438,-2.50
400.431358.321767,400.431358.321767.487082,BULK,1,,427,0,,0.09243323552837934,,0,,,
400.431358.321767.487082,400.431358.321767.487082,BULK,1,,427,0,,0.09243323552837934,,0,,,
400.431358.330261,400.431358.330261,BULK,1,,413,0,,0.09192448481520593,,0,,,
400.431358.338841,400.431358.338841,BULK,48,5650.3118,604,35.000668514118054,2.527846226803363,0.09772563802314656,12.201076035987105,14.110381572055497,1.392399960197059,4.4875421713614765,-13.06
400.431358.338841,400.431358.338841.092217,BULK,47,5474.2369,614,34.81031844075604,2.518583367548862,0.09797623656190063,12.090255249476838,14.06962925850157,1.3908552065289899,4.458185324871659,-12.98
400.431358.338841,400.431358.338841.106484,BULK,39,4200.909,641,33.12333986169011,2.4411188305338136,0.09863299115729122,11.15049594580879,13.477527560469346,1.3571128440471443,4.139217835107667,-12.47
400.431358.338841,400.431358.338841.144380,BULK,38,4194.0274,643,32.88848783862757,2.4406391347965983,0.09868053358855715,11.069260780856816,13.388419110074922,1.3575001806810967,4.111042845208225,-12.37
400.431358.338841,400.431358.338841.147067,BULK,37,4161.4469,644,32.64737236223012,2.4383573084764545,0.09870424937902379,10.9778355632602,13.293458585622252,1.3565569548694227,4.078068027553724,-12.29
400.431358.338841,400.431358.338841.174463,BULK,34,3489.8241,659,31.88286411260663,2.386857599262874,0.09905563346883349,10.49433637187568,13.02837984287224,1.3326328832420213,3.9123351796064383,-12.08
400.431358.338841,400.431358.338841.258381,BULK,33,3454.5342,666,31.612954680256816,2.383883771629527,0.09921688441304437,10.392530518232226,12.93911515901198,1.3331391996771942,3.8806885438115324,-11.96
400.431358.338841,400.431358.338841.270789,BULK,32,3215.1759,670,31.334739051156212,2.362873975987145,0.09930826856690704,10.210283103814273,12.837054839779663,1.3226069647883758,3.8161469408845297,-11.89
400.431358.338841,400.431358.338841.321949,BULK,22,1728.7019,553,27.947025217294975,2.1813167920547736,0.09637936111404709,8.406698499840765,11.111521578626089,1.1849707270702956,3.049379033251931,-11.22
400.431358.338841,400.431358.338841.502225,BULK,14,778.1213,680,23.860494591562045,1.9477563894433325,0.09953436319249713,6.408925482095318,9.79729958010906,1.0927291184755412,2.400823088238905,-9.66
400.431358.338841,400.431358.338841.608664,BULK,8,256.7707,842,18.800843430693728,1.6233589707186218,0.10279546689529767,4.20884605068176,7.972695918628218,0.9405748562584497,1.628316781603176,-7.68
400.431358.338841,400.431358.338841.777656,BULK,6,181.6695,1003,16.199825083424326,1.5221234831236696,0.1054657147863375,3.4004105438859304,7.04815635482198,0.9048279820648373,1.3497226915100087,-6.47
400.431358.338841,400.431358.338841.840513,BULK,4,142.3164,1068,12.533895620462486,1.4506909245167763,0.10642399381961576,2.5074490109887995,5.502746809085079,0.8702004091111828,1.004323345512536,-4.87
