watershed_feature_id,map
8878211,1115.7956204
8891620,1081.9962963
8882700,1095.4363636
8895308,
8890846,992.3
8886708,964.34951456
8895642,994.73478261
8882436,1026.4285714
8878690,1079.4437984
8877832,1033.9836879
8882673,951.80929791
8890349,1132.8813264
8882837,957.47878788
8877581,956.07268722
8885379,1050.737931
8884547,1134.0524017
8890081,1082.5454545
8895267,1088.2840909
8879918,1017.8020478
8879069,1074.2955875
8886455,1092.5514706
8888515,1031.5201613
8897132,1015.1767068
8896959,1055.8170213
8881773,863.77706377
8896879,1012.6915254
8894852,1073.6226415
8887564,1015.1833333
8891627,1036.8787879
8881721,1035.9583333
8880093,997.32137592
8886039,973.61122244
8888234,1025.2292994
8888027,976.12624254
8881797,979.67660911
8883025,1016.2666667
8085950,1010.869863
8888187,1101.3736264
8881326,989.16666667
8881924,1000.2857143
8881550,1049.6842105
8888702,1121.3770492
8880266,1087.6277778
8888236,994.52380952
8892581,960.16666667
8893130,996.46987952
8886451,1143.5574913
8891109,964.01923077
8884160,1006.4052198
8889338,1147.9365397
10544559,931.98770104
9124372,956.25
8897017,950.75
7607618,954.60869565
10546427,959.61508951
10545469,963.22431668
7607588,949.97580645
8892138,1004.2041522
8896109,1053.5483871
8889979,1009.9916856
8880638,982.03092784
7607605,952.01408451
9306064,960.16877637
7607528,951.5
8883751,973.64726027
8895116,1017.7857143
8882260,1034.1309524
8889528,1103.5674603
8893918,907.4765625
8893171,1073.344186
8877933,1068.5491071
8880807,963.25625
8881031,969.7266436
8889658,1014.1153846
8897037,1025.5
8893198,954.66410538
8892179,1049.762931
8885668,1129.8343126
8885955,1008.992665
8887634,878.83919022
8878098,1079.4832041
8886440,1048.3978202
8894073,1067.9423077
8886183,1098.2738095
8893809,1005.0858369
8879610,1013.127451
8880187,1027.8217822
8889381,913.24528302
8894857,939.23564955
8883724,1177.4647887
8881153,1085.1479482
8897206,1204.4718101
8894125,1053.3872135
8877663,1129.1700288
8897044,1019.0080645
8888127,1140.1060606
8812940,
8889685,978.09540636
7607580,842.82716049
7607560,835.69161677
8808982,
8896858,1076.7708895
8885350,1046.3269231
8891905,1070.2822581
8880090,1045.1395349
8878180,1065.4441088
8894488,1106.2321429
8887535,1129.6038961
8891676,1038.0393258
8888069,966.6761242
8885568,964.8
8894875,1036.1927711
8884127,966.23529412
8889774,863.19600195
8881735,1074.1981707
8886596,971.70477816
7607554,932.44444444
8878230,972.76594533
8893733,1186.288
8885052,1126.3585657
7607526,814.77380952
8880635,879.92123288
7607589,804.65972222
7607527,794.50179211
7927221,802.63711152
8885170,1047.9323017
8884540,1028.7997382
8886546,1048.4201389
8878883,1105.910104
8888938,
8895868,1117.1334445
8886308,952.25452716
8885680,1103.6071429
8893437,886.13163371
8891436,933.38931298
8880440,1039.0552846
8881525,1102.2022161
8882301,1096.7426036
8887274,1098.7108014
8880701,1113.7019667
8896635,813.41610738
8881979,816.41734861
8889561,1067.6012903
8890908,1030.6749409
8889041,1069.5386364
8888773,1055.4398734
8881011,1026.9952494
8883364,967.00849515
8883477,1082.6399155
8897126,1079.385567
8878793,1102.3664773
8891936,789.84298332
8894637,861.91071429
8895690,864.67914439
8883310,984.7605042
8890650,966.21079258
8886119,849.13317757
8890416,883.11792453
8892760,
8881621,961.23952096
8883856,1095.5878571
8889943,1113.1943049
8890295,921.21328671
8883165,793.85876721
8884533,1080.8095238
8893120,1105.1920732
8894931,1099.5275945
8893927,1079.2941176
8891334,1109.2841444
8881753,1102.0
8881078,814.23076923
8887313,816.0
8881188,889.61740558
8881561,1111.3514493
8889386,925.26758828
8878532,972.91208791
8879752,1102.8332215
8896918,1010.3031716
8879189,876.0449754
8878478,924.63204225
8887781,979.80678851
8896430,1007.2747253
8888109,1076.6648045
8896263,1043.7568988
8887238,1072.38
9178659,1116.4794189
8880098,1088.4528302
8885625,1107.0786517
8888538,857.82736156
8882398,870.02169625
8890458,954.52057245
8880521,981.0
8893841,980.8061674
8886322,966.0
8880009,961.6643589
8883711,938.66484268
8895791,834.65016502
8889534,1004.035313
10547635,838.9005848
7607579,810.44129555
9178485,789.61493124
8894219,1056.3269231
8894522,1090.3333333
8882380,1000.7321814
8883214,992.07116105
8892763,1097.0027586
8884703,1101.2386614
8890810,1103.6303855
8882729,1097.2981756
8880940,838.35247093
8884367,866.00796813
8896282,862.81841764
8889583,841.31604938
8882055,814.16911765
8880560,1087.8011869
8878823,1046.3697479
8879794,1082.6222222
8085909,1065.3432836
8891431,1113.1238318
8877745,1009.2670623
8884957,1028.7875
8893505,999.5
8881922,1024.6971983
8893244,999.88163265
8883402,1013.0967033
8885377,822.33333333
7584866,823.55555556
8877674,922.56994819
8879362,1000.5339426
8892615,960.09565217
8896228,1036.7254237
8882646,1095.0
8894164,1005.4188164
8878825,1078.4545455
8880696,1059.9587629
8895452,1095.0844794
8884315,1103.826972
8887123,1109.2701005
8882582,841.14285714
8878095,896.85855263
8882665,782.08754314
8878811,1098.5354839
8890691,1069.5437037
8889447,1095.1633987
8878023,849.27699531
8895289,882.13105413
8883179,1107.1764706
8882449,1089.6507177
8890179,983.58108108
8885045,879.10136986
8892655,978.71764706
8891170,1031.7055838
8879227,988.85445026
8877969,996.61080074
8879199,1007.9788401
7607578,823.20783133
8892303,1014.7793103
8880253,1057.1295896
8890118,974.88496933
8896382,1038.522293
8894259,1049.1741357
8884602,988.26032316
8896568,912.82292849
8881362,868.68199234
8881778,855.34328358
8893761,869.34893617
8881113,854.86175943
8803848,
8803916,
8806687,
8808973,
8813830,
8895863,1001.703268
8884848,983.94186047
8895618,841.27636677
8894339,809.67619048
8884058,896.99074351
8889824,967.33333333
8880571,869.93313953
8808681,
8809097,
7926961,825.45434422
9361029,875.72619048
8895749,876.00441696
9239812,839.375
8896687,823.02414487
7607581,806.18971061
8814009,
8805506,
8890135,1030.4778276
8880752,1022.9075391
7585018,1009.0
8877974,856.72852598
8895895,1047.5640327
8887380,1012.346644
8886754,1079.2
8895985,1095.2293729
8891990,1101.6159696
8890413,1046.3663739
8891382,1054.0655226
8878370,1022.1650485
8892322,1105.8733974
9178455,809.88235294
8888642,830.63617886
8886396,1044.4935065
8896269,819.9407851
8806759,
8805169,
8811851,
8810525,
8809828,
8895090,832.37841945
7927001,825.89033943
7607568,827.94827586
7950607,826.58418079
7607548,795.0
8887138,1022.7931034
8879241,1015.4222222
8891014,872.26506024
8894431,903.93227991
8893218,1043.7376033
8885672,927.61237113
8890068,901.53611557
8882036,924.5638126
8894602,936.07007874
8890723,821.47058824
8886303,825.73217116
8887785,821.11392405
8891247,924.33333333
8878427,888.09683794
8896348,946.10740741
7595745,924.0
7595744,925.28571429
8890880,798.901875
8883242,896.16666667
8895252,955.08333333
8896138,1022.1123737
8882442,932.34693878
8896233,1019.7202797
8896342,792.1
8878711,814.50833333
8887695,894.38550725
8890240,1013.5642702
8888528,784.40178571
8889513,1010.6074313
8893862,816.62068966
8894020,795.88412017
8883606,819.77125193
8882496,897.75405405
8894950,924.4375
8891784,812.15425532
8879591,928.77132486
8896880,950.51497006
8890009,908.13864307
8891137,963.67152104
8894387,992.0
8879946,935.56043956
8889111,809.71111111
8885029,1021.4776632
8879928,965.31489362
8883260,821.66983373
8878683,900.98611111
8887001,823.94401244
9169145,987.79350766
8883572,858.94890511
8892197,818.57777778
8892730,807.79682997
8894788,794.86144578
8879512,819.34671533
8878186,821.30612245
8894550,943.30612245
8085854,944.13793103
8889635,923.66666667
8885515,989.48725212
8892394,937.66666667
8883047,1041.2798054
8881806,913.6407767
8879159,1027.5820669
8878141,939.33366239
8891172,974.05577689
8885678,982.47684729
8888352,994.22305229
8880318,986.77777778
8888188,970.3125
8894238,773.24147217
8884204,835.79478458
8894885,805.90862944
8894901,816.38157895
8892271,851.00892857
8888009,817.60946746
8885585,976.45369584
8886989,983.0
8879808,862.3810241
8885430,970.5
7595717,967.73333333
8895422,762.67836257
8895902,1025.7105263
8888475,967.91666667
8888135,733.5
8886906,863.63076923
8894476,1035.1046931
8897188,1037.3413174
8890925,850.37433155
8880854,732.33333333
8881090,916.84848485
8895860,847.06094183
8881824,896.83870968
8893959,975.0
8880189,949.27777778
8893048,838.86124694
8085833,808.79194631
8893621,811.70149254
9169186,929.31786732
8890638,888.79090909
8897023,877.42857143
8879702,783.0
8892490,801.00819299
8886181,918.5
8894890,869.0
8893192,991.83139535
8897096,982.1128266
8887684,919.65384615
8886035,964.86918605
8894189,1030.0230592
8879826,856.90652274
8894540,779.48387097
8880002,811.64117647
8878275,819.98126464
8885630,812.73484848
7584891,894.0
8889562,944.55903272
8892531,960.42524005
8877870,936.58823529
8881393,856.34069401
8168767,971.37548103
8893096,851.55712841
8881794,913.87601626
8884577,828.05017921
8891989,760.46856841
8892040,949.65702479
8888090,819.54347826
8896654,972.22
8881240,843.20779221
8882413,1026.057554
8882807,995.76530612
8886934,797.2962963
8886667,805.75
7584892,895.0
8891807,966.92580645
8891838,866.8452381
8890718,951.51339286
8895707,915.40131579
8889835,841.8280543
8168764,971.71491713
8888434,906.05050505
8880091,907.22699387
8881400,1019.8028846
8886378,943.7980456
8888954,919.95867769
8891341,898.95890411
8891423,873.30769231
8880943,828.33333333
8884497,931.15309446
8892058,
8884690,861.74470339
8893603,911.8128655
8883132,852.12735849
8884770,865.16666667
8882533,877.16483516
8882863,905.87878788
8891267,948.5044405
8896811,827.71751969
8892927,824.22654867
8882853,967.58490566
8883727,815.29927007
8884807,1018.7903226
8887573,895.03953488
8891396,928.45847176
8877977,1032.6968326
8895409,982.04159132
8890711,811.09090909
8884665,824.4754717
8893179,933.43883277
8085885,935.40983607
8878303,1029.0794025
8890629,1060.3857868
8894424,917.90491803
8878453,798.3365651
8891655,833.6866426
7595718,968.125
8894886,983.78222222
8085925,950.60465116
8170998,712.44962813
9189904,659.07692308
7601193,633.75409836
8885208,722.57563025
8884253,727.0
7601156,640.93548387
8170933,730.53056922
8880842,716.0
8894558,704.06232295
7601192,
8896296,653.50508475
8884341,636.49775785
7601162,638.12903226
10547554,674.19003932
7601155,649.10526316
10543714,643.79510703
8887954,670.69333333
10278065,637.08108108
8895210,694.13916146
8896537,913.0
8894939,756.00855432
8889659,739.73529412
8884662,990.30373002
8886962,659.94431185
8893620,723.35502392
8884329,792.44049734
8884517,656.35130971
8888774,977.79677419
8881547,987.2295082
8891871,669.45323741
8877598,936.67592593
8884459,1046.3785311
8894473,764.60677083
8891541,810.04112903
8894328,865.88838269
8896261,837.34016888
8881301,734.5
8890857,735.83333333
8890969,940.70689655
8877675,858.07677903
8895049,648.67806841
8894845,747.56244303
8880496,813.11842105
8895447,665.539
8883239,975.18471338
8884779,914.98903509
8879470,968.77850877
8896732,989.90460526
9178423,669.19767442
8891195,726.79166667
8879518,632.7739816
8882833,671.52941176
8890666,672.31313131
8883944,957.58064516
8879781,852.82945736
8894898,955.36363636
8881630,867.73703704
8878452,940.42723005
8893135,724.84327087
8891427,800.82905983
8883257,907.83018868
8889675,858.2533532
8892833,855.87113402
8896995,940.17931034
8894645,809.17837411
8894397,996.648
8886562,713.86049927
8881241,775.75474006
8895588,875.69462647
8879118,795.77562327
8893868,813.60952381
8896829,690.87788018
8893389,731.874677
8896131,811.03363519
8891157,867.48087432
8892745,728.20332937
8893817,946.43137255
8880803,927.578125
8897240,922.56544503
8882095,995.05808081
8891405,932.94300518
8878590,949.84028605
8880686,695.95316804
8878584,641.72413793
8879594,923.18604651
8893704,946.22238586
8888163,745.92859945
8891652,936.53658537
8879239,798.96460177
8880748,676.68864469
8890946,883.47712418
8887793,936.8705036
8891747,745.15714286
8893029,736.45070423
8880837,861.41573034
9178671,728.85327048
8889218,872.4237037
8892942,789.92792793
8878149,716.37566138
8892316,943.10852713
8880768,727.51546392
8888689,756.70737327
8892788,819.97774869
8887926,806.48524203
8885098,688.95874263
8888066,1021.5943396
8880057,985.84912281
8888310,651.75626424
8878787,716.98484848
8879852,790.99882353
8897167,678.55789474
8885443,757.81406685
8894701,900.66044143
8888734,713.11184211
8891081,674.44349158
8890318,734.41230769
8886782,815.35869565
8888056,707.36196319
8887072,780.11764706
8888164,901.63793103
8885206,941.57110092
8883907,739.29230769
8883403,814.78734177
8894382,921.43298969
8879959,967.22910217
8883630,870.66666667
8881082,944.0
8896641,877.0776583
8882354,996.3027027
8888201,984.59227468
8890952,689.01247772
8891257,939.6007371
9169168,1034.7696581
8894176,921.0
8895180,692.00684932
8894844,680.09023669
7601158,654.61363636
8886129,996.13941019
8885411,881.07142857
8885517,797.91703057
8889931,928.20547945
8878488,844.79225352
8892516,838.27582748
8888032,1028.7829021
8892705,932.19476744
8879836,637.57591623
8881412,680.30952381
8085931,737.98933902
8890851,893.64876957
8895089,749.35516373
8896015,734.85074627
8893632,909.68487395
8886278,743.33333333
8892030,914.44773176
8888351,798.41176471
8896485,1005.5392954
8887754,788.00754006
8889414,900.13617021
8880215,959.25
8893823,681.4
8883554,848.17608696
9178755,673.00689655
8882506,807.39215686
8877625,940.42546584
8886156,748.92639405
8895890,987.67142857
8882747,991.18269231
8890083,1001.7555556
8888617,650.16134752
8894435,638.77966102
8888887,919.60805861
8883065,784.08453237
8889794,913.51829268
8896564,834.38427948
8882601,750.15037594
8891690,871.74846626
8891444,950.97260274
8879249,816.01925546
8878251,709.53114754
8896914,796.96897375
8888598,855.92781955
8885146,921.76190476
8885460,769.29942693
8878292,1012.4379186
8887885,676.94466403
8896767,732.20930233
8890096,718.77927928
8877720,867.40705882
8896287,752.0
8882152,717.54586466
8889225,994.63076923
8893646,777.28571429
8887278,844.53832442
8893530,1063.9497487
8895627,652.03748489
8881834,676.80392157
8877664,821.29490022
8881727,712.1125
10543613,672.85626911
8886892,677.0
7601166,632.34210526
7601198,659.0
8891356,716.0
8809847,
8808690,
9178839,864.28704366
8882617,823.95483871
8885196,743.51428571
8883398,839.10447761
8879018,814.29577465
8895379,809.66666667
8893239,839.07453416
8893979,
8880418,752.02535211
8889949,785.32705882
8888114,752.7860262
8895061,836.23529412
8895559,847.86213235
8892282,837.34516524
8810412,
8809470,
8810872,
7595710,826.33333333
8892460,819.45794393
8881704,857.17653509
8886874,862.31964809
10106884,825.96470588
8878837,834.05099778
8881964,796.43181818
8890622,818.59036145
8882283,746.18197425
8811924,
8812460,
8897056,711.94
9178690,795.99158957
8895082,751.14726841
8893937,836.89671362
8890543,739.17647059
8882577,872.26551227
8894508,772.54223433
8885494,723.5
8882486,746.99753086
8890507,793.96428571
8884003,737.1
8878930,727.2278481
8887266,808.05555556
8085898,745.77966102
8884370,804.17142857
8879103,795.1375
8879847,835.11626388
8881270,818.52671756
7750743,825.52572899
9246765,838.94029851
7595711,825.71794872
7607617,779.61142857
7950528,821.34918136
7607565,768.24460432
9195869,768.71428571
8877963,913.0033557
8894458,953.28032345
8879474,912.6875
8896597,924.48584906
8893197,921.17525773
8894704,758.7034188
8896085,962.75268817
8887198,970.95477387
8896783,912.3089172
8891522,756.3200883
8892954,801.17995444
8880159,948.28336079
8894498,927.23809524
8891221,807.89552239
8886006,840.09756098
7607546,776.15050167
8883103,932.15962441
8886075,923.14444444
8881923,904.40847784
8893321,953.16236162
8879058,964.6745283
8890525,964.090301
8884913,927.21212121
8894705,912.77744807
8890162,924.32156863
8884100,903.71325648
8878247,936.25365854
8888371,941.26027397
8885248,941.61448141
8888156,907.27402135
8882047,928.22250639
8897046,896.225
8889336,961.04054054
8896449,904.0
8892032,954.825
8883953,928.44411765
8879418,962.65506329
10283853,780.22222222
8886072,845.29929221
8886993,764.56970509
8892177,974.90425532
7836387,904.8372093
8878774,933.5
8893497,973.56466877
8890352,904.65827338
8895641,952.06733167
8883496,966.33924051
8884376,915.23809524
8884487,933.09320388
8895700,951.33333333
8881883,957.38347458
8888993,968.73404255
8893270,926.38228438
8890180,900.48163265
8884787,928.25340599
8896364,875.2
8886923,768.86120996
8889431,983.85714286
8896041,986.49367089
8889232,958.67574257
8882893,908.45369285
8893376,924.68997669
8887429,908.82280702
8086012,943.4627451
8878383,931.78947368
8894091,947.1097561
9178567,897.60169492
8883616,899.5
8882463,917.37785016
8894606,900.47520661
8895062,911.72522523
8882170,826.15625
8887787,956.88537549
8887704,924.19760479
8897195,870.54738806
7607585,764.95041322
8886149,777.9040404
8888867,774.69924812
8879349,761.0
8879754,776.68852459
8882591,787.14778325
8879055,849.35150483
8880539,763.04444444
8879440,790.43325527
8879435,790.45786517
8890869,751.52980132
8886085,761.52112676
8895585,771.24
8892172,742.91304348
8878970,772.69230769
8881946,786.05263158
8896736,790.73493976
8891131,735.01948052
8886259,815.39302694
8889032,802.43402778
8889055,729.41176471
8886373,796.25955734
8885215,792.0
8892455,780.31707317
8879880,798.53142857
8882879,776.3016129
8892851,807.33247423
8896273,760.98458574
8888522,725.68
8894433,793.96428571
8894634,769.74237805
8895603,794.53271028
8886674,812.85324948
8883960,762.34195402
8882066,764.08333333
8888402,845.19776995
8877746,765.2
8881514,739.54716981
8893810,769.62352941
8883626,774.64615385
8888688,769.52425373
8896200,747.82242991
8878432,774.2032967
8886506,759.95412844
8896309,740.48251748
8880385,754.74927954
8878624,742.70955882
8883969,766.55555556
8881864,777.24822695
8883759,796.09146341
8887789,780.11885246
8881252,725.38554217
8881805,778.98879552
8889458,774.70464135
8883368,756.20454545
8895836,786.24801223
8897026,785.09704641
8894308,787.32258065
8885896,822.99574468
8895411,731.89473684
8890919,771.41134752
8881102,757.23622047
8887039,762.29142857
8086037,770.0
8896407,794.01181102
8883018,777.70958904
8896175,784.78396437
8879617,829.13938053
8896300,793.69565217
8894408,770.16487455
8880718,761.6
8893698,754.04075235
8893110,775.01449275
8891513,775.52536232
8885864,800.956
8881292,831.71523179
8896183,724.87387387
8885735,744.22627737
8880125,748.15570175
8888229,810.11594203
8892318,752.98105548
8878890,769.67676768
8892314,768.0
8878026,775.4556962
8886941,764.82838284
8882377,786.30795848
8886984,778.6875
8885757,813.29918033
8879268,758.0531401
8808883,
8812704,
8807083,
8808015,
8812451,
8806851,
8165281,
8804714,
8810082,
8808056,
8813260,
8812148,
8804109,
8803928,
8803639,
8812927,
8805073,
8806850,
8880396,796.65326633
8892735,802.67636364
8893161,764.83783784
8889075,785.4021164
8886734,837.07224335
8884927,799.97707736
8884935,761.0
8888460,755.5204918
8882395,788.0
8886653,736.74245115
8893865,1169.2857143
8882347,1123.6872852
8896535,1181.2627737
8887585,1259.3299748
8884958,1168.6666667
8890907,1264.6174636
8883542,1163.9477124
8877612,1103.9893617
8887524,1114.4246575
8881756,1095.0547945
8893962,1145.1369863
8887035,1176.4117647
8896838,1194.4696356
8890843,1182.8709677
8894442,1189.8666667
8894744,1214.2173913
8885872,1183.1653543
8884952,1139.2083333
8889162,1162.2432432
8894609,1187.5213675
8892119,1224.6631016
8878739,1297.5824176
8889758,1292.25
8879695,1153.6821192
8878438,1150.3333333
8881567,1193.412844
8889157,1147.0277778
8885626,1130.8685446
8880401,1111.8924949
8879652,1124.4051282
8879043,1172.3302752
8897174,1198.556962
8895714,1148.9468599
8886281,1145.625731
8885649,1174.986755
8895128,1090.5354839
8888317,1169.5669882
8886963,1126.65625
8889796,1096.1122995
8881994,1191.54375
8885024,1225.971564
8890228,1169.7610063
8891041,1149.4736842
8891515,1151.965035
8889765,1097.3913043
8884000,1095.5714286
8893519,1135.6666667
8891059,1151.7894737
8880666,1182.7587007
8879188,1111.1383148
8894035,1172.0463576
8894237,1197.9972067
8893707,1141.4044944
8882830,1171.0
8877811,1168.9705882
8892161,1132.3214286
8892444,1109.5581395
8891385,1208.7904
8882202,1108.7281713
8892387,1163.5230769
8879899,1173.0366972
8886090,1187.8571429
8886681,1115.2363636
8890052,1278.3809524
8896982,1129.1746988
8887966,1184.0324324
8881378,993.62745098
8888995,946.75655431
8896189,1029.6481481
8893514,991.77982955
8886828,1033.6324544
8894574,992.25454545
8884721,992.64726027
8881114,991.48896435
8886238,984.27821229
8894276,964.79206349
8889376,984.01016949
8895769,992.50946143
8883487,999.63059701
8896425,941.61797753
8884189,969.10500808
8880345,993.0
8893105,982.75097784
8883062,973.80403458
8882814,961.43531469
8881960,1008.6378601
8878291,990.56451613
8877957,991.33823529
8885894,992.97674419
8890399,
8884704,956.2733564
8885715,957.12169312
8896374,977.77039275
8891138,991.8381201
8880185,993.94950331
8879014,1050.4918957
8891191,988.00259067
8888886,982.19767442
8882695,992.51435811
8877795,982.30097087
8892613,993.47386172
8892113,993.03349282
8887458,983.02046784
8885361,955.86042241
8880778,945.17923691
8880964,999.20253165
8882963,1007.2478992
8893206,969.21627409
8891764,985.43125
8889033,995.66157761
8892855,989.34433962
8883327,995.3591286
8886318,992.69333333
8891054,992.58917197
8882071,993.0
8893268,969.60486757
8892577,984.4267727
8881758,1018.0641711
8892554,1034.5097345
8894197,989.90598291
8895767,987.52169982
8893610,984.02306425
8888020,1046.1005558
8893969,1052.3866213
8881530,989.71910112
8881623,988.21705426
9178688,992.3505618
8897117,992.97112861
8890901,994.12488263
8878966,995.42857143
8885901,991.2700491
8896996,991.78964401
8889928,723.26124916
8878881,688.5
8894285,750.07792208
8891484,725.25
7927120,625.76732955
7607627,622.20689655
8895166,717.22914072
8891499,690.0
8882428,682.51641414
8896271,703.26570048
8880974,713.51851852
8895907,781.59670782
8880806,739.94444444
8885402,640.02766798
8893691,677.6097561
8883791,664.06994819
8890188,767.14285714
8879700,632.45408486
8886226,691.74159021
8893132,660.39589443
7607631,622.78571429
8895368,622.64451827
8879285,732.78062678
8879150,677.64705882
8893303,671.58914729
8896710,707.47478992
8884655,760.83606557
8886544,697.31226054
8882219,644.63512195
8880415,706.5706085
8889702,773.45428571
8888600,762.8203125
8893068,641.52406065
8886728,629.5509434
8889064,675.25153374
8896427,700.1388518
8889377,746.63401603
8886664,626.70120482
7607628,621.06666667
9178813,629.17218543
8889899,771.14141414
8895355,686.90631808
8895018,705.13849765
8895784,779.81978799
8890535,723.43265306
8887699,785.93309859
8878071,704.216
8887400,767.68238213
8880160,647.47926267
8883553,626.34656085
8894854,700.51219512
8881204,697.39312977
8879587,766.08192771
8893322,705.47560976
7607623,622.99428571
8886748,713.85897436
8888029,773.82051282
8881206,674.50041667
8890247,730.32369942
8878384,685.9
8884282,747.20979021
8887368,764.22910217
8883365,698.57522124
8885682,770.97572816
10283760,633.43697479
10545912,626.6080402
8879751,765.5083612
8895172,786.09401709
8882834,780.71090909
8879137,712.5401126
8893488,696.42465753
8892367,710.44329897
8895945,710.44049734
8885777,655.9133574
8893173,632.63157895
8888868,775.92825112
8896896,712.94736842
8894953,746.8297546
8890530,774.81927711
8878598,782.37198068
7607641,626.62962963
8887253,781.53767123
8893570,673.85496183
8881835,729.81881533
8886925,761.42727273
8882581,763.54621849
8879805,728.13333333
8884033,738.28571429
8885540,753.930131
8888455,726.62903226
10283913,623.76525822
8882754,753.44059406
8885935,786.3964497
8896566,623.5795756
8880357,633.6024173
8890819,651.49777778
8893871,678.5
8890664,708.30458971
8888290,675.04833837
8881615,697.20512821
8882946,676.81300813
8895992,721.94793057
8887092,684.93193717
8884863,757.23521505
8893637,
8896760,755.12093023
8883012,769.54545455
8886134,654.86587183
8880139,633.32380952
8879302,768.14164306
8884918,642.505
8880796,647.11341027
8896696,626.19112628
8889867,673.56410256
8878454,654.83746556
8878920,762.08205128
8888811,768.37606838
8881668,638.60714286
8887844,722.12068966
8892841,687.66777409
8878189,773.32862191
8879819,675.51947274
8885008,767.01978022
8889469,758.78177966
8882667,792.75480769
8895030,768.69880146
8883185,789.98695652
8879158,786.09090909
8884062,795.89429098
8879855,766.19618056
8889777,805.21527778
8892435,736.0
8883529,794.09780776
8880469,796.71758242
8880934,782.07462687
8882052,767.33027523
8887203,732.22222222
8890520,778.26174497
8887501,829.01212121
8884125,750.0729064
8896478,
8889799,771.30674545
7584864,824.0
8891544,838.96774194
8880495,772.234375
8887281,797.53495441
9178498,821.09669948
8887355,828.98631476
8883883,756.07523511
8889188,818.22457627
8895449,777.21582734
8086013,789.53575358
8886696,846.33080671
8886568,848.0598469
8888378,787.36305732
8878621,808.90942699
8884751,745.069869
8881813,763.64825046
8893520,871.46580087
8893432,
8892614,764.0
8893137,770.73084886
9178751,857.79679435
8890872,789.2027027
8803770,
8811660,
8812827,
8809613,
8811020,
8811168,
8813225,
8813576,
8811940,
8888435,743.73037037
8895059,807.05
8884853,799.93865031
8883749,779.57420495
8895689,806.25378151
8896594,779.23764706
8804195,
8807407,
8879924,771.12582781
8890051,864.51145038
8881551,837.87651007
8881774,776.37209302
8879281,782.66176471
8885710,771.00452489
8878753,781.234375
8891020,799.02773925
8882771,799.0
8896897,764.0
8879812,771.45454545
8877876,784.07553957
7595653,814.0
8888603,717.59022556
8878407,809.11904762
8893146,
8892711,751.14705882
8897105,777.37053571
8881784,741.16064257
8888563,773.66666667
8884333,757.6
8889035,743.68181818
8882365,733.31683168
8896727,767.44444444
8886453,728.6875
8877831,716.07327586
8881807,781.85714286
8894948,723.6492891
8886856,733.97619048
8885152,745.37813212
8891480,793.53051643
8888083,793.85448916
8882535,716.37965261
8894256,787.5106383
8890035,704.39732143
8894784,732.7962963
8889770,777.83962264
8886014,767.98837209
8879432,720.68421053
8168556,781.13191489
8887286,809.0
8887912,735.83603239
8891250,696.09940828
8880323,832.74716652
8884823,721.36363636
8882410,687.23904382
8896532,733.53753027
8883328,780.33333333
8891374,732.75
8891890,751.88888889
8895711,802.97495682
8883781,708.13496933
8887572,721.05129683
8895882,753.9429477
8896144,702.51630435
8890862,720.72243346
8882658,738.60127932
8884750,696.26080893
8884054,716.63576159
8879521,686.8
8888917,699.46176471
8885766,703.24980725
8887554,711.53379953
8896133,729.84313725
8895995,727.15053763
8891546,765.14168378
8887140,782.81896552
8890249,707.4567757
8889691,721.53363914
8891140,704.11185682
8894541,720.74725275
8885191,786.79375
8897045,747.21787709
8890347,767.87412587
8886937,745.81818182
8890245,746.92783505
8879250,718.30588235
8877697,804.61563518
8880658,775.82250242
8884901,720.15957447
8880352,733.96385542
8883059,767.66666667
8896410,775.75578406
8896502,767.48178138
8883540,774.60487805
8886803,793.4361949
8886216,707.31967213
8880908,809.57281553
8884069,767.4987013
8888467,741.32850242
8885819,683.53676471
8888532,759.15238095
8881504,726.91666667
8884871,809.98522167
8884036,716.02540416
7750790,629.61889117
8885033,730.34088763
8882949,
8888211,659.39478958
8893460,671.65588235
8892188,688.42345277
8886603,743.56794425
8893275,652.74900398
7595724,584.94117647
8888471,608.57175926
8886097,613.43103448
8883522,625.65198238
8889535,653.09351145
8896216,653.96268657
8879922,695.0
8897194,770.0099728
8891866,827.04270463
8878218,777.0
8890093,782.22758621
8880695,827.65517241
8882012,759.7372549
8879144,701.0
8884353,660.50341131
8891795,663.0
7977645,573.86516854
8884966,680.26217228
8879954,704.52380952
8886144,822.74252874
8893845,719.55555556
8878544,568.40032802
8888251,573.6
8886069,687.64465183
8889746,637.99734043
9078189,575.16666667
8877653,618.6
8880137,681.41176471
8896992,792.25
8169513,662.90295858
8883521,660.19473684
8890582,713.63387978
8894480,727.59267241
8890062,696.83333333
8887485,721.65692008
8895788,668.24249423
8894070,643.09677419
8885863,552.60323887
8894653,697.1595092
8886604,753.50649351
8890157,773.09210526
8884400,739.85620525
8885966,568.2829582
8890270,794.98245614
8881686,649.19411326
8887289,773.20278552
8893679,742.99193548
8169446,655.37385845
8889711,675.5
8890684,737.52309613
8878078,730.03225806
8879895,670.32868526
10057179,728.46060606
8886723,782.76106195
8879115,822.88640974
8881107,841.00823045
8888059,805.06666667
8888775,674.85714286
8881993,555.8474026
8891597,588.29834748
7595752,550.375
8879422,623.26606426
7940936,535.93022063
7595649,731.0
7595650,731.5
8889183,828.11073826
8879441,834.66086957
8892656,743.62
8880624,690.72
8894366,736.66990291
8880437,775.54878049
