blue_line_key,downstream_route_measure,upstream_route_measure,watershed_group_code,species_code,spawning,rearing,reviewer_name,review_date,source,notes
354153399,0,488,ALBN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153533,0,18129,ALBN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153533,0,18129,ALBN,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153558,0,6015,ALBN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153984,0,1162,ALBN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154197,0,3011,ALBN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154669,0,1145,ALBN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155074,0,575,ALBN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155136,0,9187,ALBN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155177,0,4748,ALBN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155177,0,4748,ALBN,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
356362298,83,119,BOWR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
354115253,0,1566,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354129765,0,2186,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354131497,0,1333,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354132500,0,1658,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354134208,0,441,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354134697,0,1796,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354141054,0,591,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354145463,0,4092,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354145463,0,4092,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148772,0,1399,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148814,0,5096,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149293,0,2056,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150572,1238,6750,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150785,0,903,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151083,0,1424,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151502,0,6232,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151502,0,6232,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152008,0,1505,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152421,0,1105,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152813,0,4340,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152813,0,4340,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152847,0,4072,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152847,0,3450,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153029,0,6651,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153429,0,3062,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153471,0,7894,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153731,0,3113,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153731,0,3113,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154029,0,5557,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154065,0,2345,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154065,0,973,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154114,0,3527,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154322,0,3548,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154322,0,2029,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154584,0,3281,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155031,0,1168,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155031,0,1645,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155187,0,7198,BRKS,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155187,0,11455,BRKS,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
356324398,1510,3183,CHWK,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356330228,0,146,CHWK,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356335898,0,3189,CHWK,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356350241,655,881,CHWK,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356352298,411,15280,CHWK,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356359269,557,1136,CHWK,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356363805,0,453,CHWK,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
354088365,0,1136,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354101256,0,716,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354109435,0,966,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354120019,0,594,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354121074,0,528,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354127534,0,1295,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354129695,0,1303,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354129864,0,945,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354132690,0,784,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354133992,0,172,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354136780,0,467,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354140796,0,1077,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354141372,0,703,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354141589,0,550,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354141876,0,805,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354142732,0,4184,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354144087,0,118,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354146921,0,262,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147028,0,177,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147245,0,2019,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147298,0,690,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148522,0,1411,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148665,0,533,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149054,1185,1731,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149137,0,647,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149635,992,1034,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150055,0,1633,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150312,0,629,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150843,0,179,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151161,0,741,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151167,0,3431,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151343,0,1132,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151589,0,679,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151994,0,2456,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152655,0,364,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152806,0,533,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153159,0,2932,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153782,0,6736,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153782,0,4,CLAY,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153843,0,2138,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154217,0,9623,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154428,0,4461,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154489,0,579,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154544,40926,41067,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154813,0,1221,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155253,0,7412,CLAY,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155255,0,151,CLAY,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354108776,0,392,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354126706,0,1741,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354132295,0,1370,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354134689,0,67,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354135178,0,262,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354145725,0,565,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354145725,0,565,COMX,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354146703,0,4358,COMX,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354146737,0,17,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147088,0,123,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148132,0,899,COMX,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149354,0,1998,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150833,0,1828,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150910,0,31,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150910,0,31,COMX,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151420,0,2482,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153574,0,30,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153710,0,3295,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153710,0,23508,COMX,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154196,0,3915,COMX,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154204,0,29507,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154204,0,5959,COMX,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154418,0,1150,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154418,0,1150,COMX,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154493,0,24277,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154493,0,24277,COMX,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154992,0,560,COMX,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
356359574,0,11463,COTR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356363814,0,26426,COTR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
354087914,0,1806,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354088055,0,2471,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354118632,0,422,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354127858,0,1306,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354132075,0,399,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354133599,0,7731,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354141123,0,2409,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354141543,0,476,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354145747,0,3796,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147978,0,2147,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148175,1979,10460,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148885,0,851,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149606,0,1824,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151001,0,6499,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151400,0,5099,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151782,0,13411,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154412,0,1214,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154440,0,14011,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154938,0,12801,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154938,0,7997,COWN,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155148,0,83049,COWN,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
356361749,59,22035,DEAD,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356357278,0,6032,DOGC,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356269013,0,608,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356307410,61,337,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356318894,0,1142,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356325739,212,1046,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356336218,0,489,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356343358,638,3265,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356347029,0,1473,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356354401,0,76,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356359053,0,5078,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356359494,0,829,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356359494,2352,2543,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356359663,0,7433,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356363922,7121,14213,FRCN,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
354120820,0,776,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354120820,0,776,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354134001,0,509,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354134955,0,2477,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354136367,0,824,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354136367,0,824,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354136750,0,2668,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354136750,0,858,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354138537,0,517,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354145790,0,1252,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147013,0,1370,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148202,0,1463,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149545,0,5710,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149780,0,1950,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354149923,0,2014,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150904,0,3720,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151040,0,533,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151289,0,2945,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151322,0,2139,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151697,0,1516,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151763,0,2350,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354151763,0,2350,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152156,0,437,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152210,0,273,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152210,0,273,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152239,0,1111,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152375,0,1176,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152375,0,1176,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152653,0,703,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152794,0,11403,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153050,330,446,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153065,0,1182,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153065,0,1182,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153876,0,2961,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153876,0,4419,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154034,0,6254,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154034,0,6752,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154064,0,2681,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154064,0,2681,GOLD,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154308,0,25128,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154631,0,2823,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155113,0,69,GOLD,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
356193922,0,2564,HARR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356277606,0,1200,HARR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356280230,598,1948,HARR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356298432,486,1099,HARR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356362488,6062,13105,HARR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356364114,107611,108782,HARR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
356364114,126117,126156,HARR,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
354104593,0,1519,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354115671,0,504,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354120460,0,2268,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354136668,0,1749,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354138950,0,1814,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354141995,0,1986,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354142491,0,2660,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354143284,0,1967,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354143284,0,72,HOLB,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354144404,0,1856,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354144897,0,2110,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354145432,0,808,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354146379,0,895,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354147187,0,3323,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148220,0,4789,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354148220,0,2023,HOLB,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150316,0,12807,HOLB,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150508,0,1542,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150648,0,8657,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150648,0,8657,HOLB,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354150956,0,2680,HOLB,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152192,0,1996,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152201,0,3113,HOLB,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354152796,0,983,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153118,0,1654,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153147,0,6872,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153147,0,6872,HOLB,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153268,0,3328,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354153842,0,1712,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154022,0,2845,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154216,0,2946,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154302,0,3536,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154346,2543,6822,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154348,0,3455,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154348,162,1670,HOLB,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354154442,0,2959,HOLB,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155023,0,3064,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
354155117,0,534,HOLB,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360872713,0,4016,HOMA,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360883272,0,3273,HOMA,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360883723,0,46605,HOMA,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360883723,0,18298,HOMA,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360885333,0,3664,HOMA,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360886350,0,3258,HOMA,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360886654,0,48024,HOMA,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360886654,0,28561,HOMA,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
356357296,63208,63277,HORS,PK,1,,TMK,2022-08-29,fraser_spawning (PSF),
360224827,0,672,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360224827,0,673,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360281601,0,557,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360285837,0,366,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360382567,0,604,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360382567,0,604,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360402375,0,357,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360433687,0,368,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360477615,0,1024,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360536869,0,75,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360555548,0,898,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360567162,0,252,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360642221,0,325,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360665723,0,1370,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360665723,0,1370,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360667349,0,128,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360667349,0,128,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360698997,0,1177,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360712179,0,1126,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360758239,0,3756,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360761500,0,311,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360775026,0,2222,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360795400,0,380,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360801892,0,465,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360802131,0,217,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360807443,0,258,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360809890,0,38,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360811548,0,1441,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360812545,0,1004,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360832096,0,478,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360836414,0,6106,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360836414,0,6106,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360837790,0,407,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360839601,0,447,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360849345,0,2755,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360849345,0,2755,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360850505,0,222,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360857589,0,5921,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360857589,0,5921,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360859311,0,1900,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360859820,0,599,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360859820,0,599,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360863453,0,902,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360863453,0,946,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360865921,0,1191,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360870129,0,120,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360871329,0,804,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360871859,0,227,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360873827,0,1924,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360877786,0,7970,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360877786,0,7970,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878050,0,5806,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878050,0,5806,JERV,PK,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878295,0,9832,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
360878868,0,2152,JERV,CM,1,,TMK,2022-08-29,spawning_vimi(PSF),
